,ConvertedCompYearly
33961,107406.0
33962,48407.0
33966,77332.0
33968,59608.0
33970,150000.0
33972,75000.0
33973,192000.0
33975,1925.0
33976,84851.0
33979,9302.0
33980,113000.0
33981,147496.0
33982,92799.0
33984,99099.0
33986,60000.0
33989,68740.0
33990,120000.0
33994,50915.0
34000,93591.0
34003,130000.0
34004,86254.0
34005,180000.0
34006,189002.0
34015,42000.0
34017,14919.0
34020,78407.0
34021,129000.0
34023,150000.0
34026,180000.0
34027,2524.0
34030,250000.0
34031,4103.0
34032,5581.0
34035,133757.0
34041,19873.0
34044,64444.0
34047,78000.0
34051,135000.0
34052,22700.0
34055,9789.0
34056,85925.0
34057,40000.0
34059,130541.0
34060,48000.0
34061,94420.0
34063,140000.0
34064,66877.0
34065,140000.0
34067,9192.0
34070,79279.0
34071,21534.0
34072,26406.0
34073,16712.0
34076,140000.0
34077,99099.0
34085,5152.0
34087,83598.0
34093,198198.0
34105,64848.0
34107,120000.0
34108,52831.0
34109,200000.0
34111,190000.0
34112,143000.0
34114,120000.0
34115,41694.0
34116,120000.0
34118,141751.0
34123,67602.0
34124,79279.0
34125,109039.0
34127,90000.0
34129,77435.0
34130,79894.0
34131,76205.0
34132,18000.0
34133,200000.0
34134,184000.0
34136,65907.0
34137,49431.0
34139,145000.0
34140,170000.0
34142,101770.0
34144,95796.0
34147,100420.0
34155,37061.0
34159,210000.0
34162,80000.0
34166,90866.0
34171,18010.0
34175,72693.0
34177,2695.0
34178,170000.0
34184,3589.0
34187,151000.0
34188,13427.0
34192,79962.0
34193,10171.0
34195,32400.0
34197,200000.0
34200,73566.0
34201,24000.0
34202,8230.0
34204,120000.0
34205,181732.0
34207,150000.0
34211,17945.0
34212,38839.0
34213,55311.0
34216,7075.0
34219,70000.0
34223,11963.0
34226,51656.0
34227,9715.0
34229,123419.0
34231,13000.0
34232,12237.0
34233,51051.0
34234,67000.0
34235,1148.0
34245,7178.0
34246,26852.0
34251,21534.0
34252,15951.0
34254,57999.0
34255,153400.0
34257,73420.0
34258,140000.0
34259,19973.0
34263,159000.0
34265,95796.0
34267,71351.0
34268,80000.0
34270,64444.0
34272,64444.0
34276,3517.0
34277,40036.0
34279,60000.0
34282,5982.0
34291,105405.0
34293,26331.0
34294,8374.0
34296,10169.0
34297,25434.0
34298,3250.0
34303,5982.0
34306,89134.0
34309,102036.0
34310,8035.0
34311,59073.0
34323,75184.0
34326,66592.0
34328,85886.0
34331,1196.0
34332,47854.0
34339,165000.0
34340,17945.0
34342,22018.0
34345,1634.0
34349,51555.0
34352,91295.0
34353,85925.0
34354,100000.0
34356,63573.0
34358,1869.0
34363,59459.0
34366,102822.0
34367,52122.0
34368,33568.0
34369,118483.0
34370,22076.0
34374,47165.0
34375,95292.0
34376,5155.0
34377,45649.0
34379,64444.0
34382,30074.0
34385,72532.0
34390,13237.0
34391,37592.0
34396,22800.0
34397,100800.0
34400,47259.0
34405,57325.0
34414,3500.0
34415,34370.0
34416,39479.0
34417,59073.0
34418,111359.0
34424,13423.0
34425,12713.0
34426,69814.0
34427,14720.0
34429,10169.0
34431,21481.0
34433,107406.0
34437,27595.0
34438,2801.0
34440,5384.0
34441,4937.0
34445,9744.0
34446,49622.0
34447,8614.0
34449,24703.0
34451,69814.0
34452,19316.0
34453,189409.0
34456,63694.0
34459,85925.0
34461,39640.0
34462,75184.0
34467,63644.0
34471,80123.0
34472,59073.0
34474,5000.0
34476,42425.0
34477,43822.0
34479,89134.0
34481,19420.0
34482,44431.0
34483,14954.0
34484,107406.0
34485,2957.0
34487,139628.0
34488,4307.0
34489,46452.0
34493,37061.0
34496,1396.0
34498,77332.0
34499,9302.0
34501,35545.0
34504,76321.0
34505,60715.0
34507,25893.0
34511,26852.0
34512,1595.0
34513,70888.0
34514,40814.0
34516,55851.0
34518,62000.0
34520,80555.0
34522,44037.0
34527,3951.0
34528,21481.0
34532,12889.0
34534,118471.0
34535,18044.0
34537,24000.0
34538,44037.0
34539,59073.0
34541,76433.0
34543,102504.0
34545,91295.0
34546,160000.0
34548,26852.0
34549,11963.0
34555,193331.0
34557,33296.0
34560,48333.0
34562,33445.0
34564,39740.0
34566,155984.0
34567,115000.0
34568,125986.0
34571,65514.0
34576,79189.0
34578,24746.0
34582,48333.0
34584,51836.0
34585,12342.0
34586,47259.0
34587,152865.0
34588,9332.0
34589,19253.0
34590,25597.0
34591,12889.0
34596,32610.0
34600,75184.0
34603,62296.0
34607,2816.0
34610,66592.0
34611,5327.0
34613,63370.0
34615,103889.0
34620,75184.0
34622,46607.0
34625,112777.0
34626,92993.0
34630,68740.0
34633,161109.0
34635,59073.0
34636,85108.0
34637,49493.0
34639,20407.0
34640,59073.0
34645,118919.0
34646,60147.0
34648,31148.0
34649,118147.0
34651,12354.0
34654,37291.0
34655,91295.0
34657,140127.0
34658,2512.0
34659,74873.0
34660,3949.0
34662,38996.0
34663,115159.0
34665,171850.0
34667,26852.0
34670,19333.0
34671,115874.0
34672,142674.0
34675,90000.0
34679,41872.0
34680,94088.0
34681,61921.0
34685,53703.0
34688,6580.0
34689,85846.0
34690,128887.0
34692,85925.0
34694,2369.0
34697,32301.0
34700,4785.0
34701,40000.0
34702,16307.0
34704,51555.0
34706,76321.0
34707,176146.0
34711,58384.0
34717,64732.0
34719,150000.0
34720,11878.0
34721,24525.0
34722,75000.0
34723,112309.0
34725,89134.0
34726,22252.0
34727,90221.0
34728,29909.0
34730,38216.0
34732,56415.0
34733,22018.0
34735,3490.0
34738,38666.0
34740,37061.0
34744,65046.0
34746,73579.0
34747,41244.0
34748,5982.0
34749,102950.0
34754,2148.0
34755,78407.0
34756,82802.0
34757,33296.0
34758,2700.0
34759,107406.0
34763,36518.0
34765,76796.0
34766,42962.0
34769,21481.0
34770,45600.0
34771,75399.0
34773,53703.0
34774,58113.0
34779,74239.0
34781,76433.0
34783,74239.0
34786,10336.0
34792,21189.0
34794,42962.0
34795,3828.0
34796,44586.0
34797,69814.0
34798,64444.0
34801,22555.0
34805,53703.0
34806,42962.0
34807,4690.0
34808,66592.0
34809,34907.0
34810,66592.0
34811,67180.0
34812,5168.0
34813,89134.0
34814,214812.0
34815,27926.0
34818,59073.0
34819,59073.0
34820,17158.0
34822,3867.0
34823,35890.0
34824,43481.0
34825,36000.0
34828,80000.0
34830,75184.0
34831,3589.0
34833,18259.0
34834,17945.0
34835,64444.0
34837,64444.0
34839,191082.0
34843,85925.0
34844,96983.0
34846,24989.0
34849,128887.0
34852,10599.0
34853,76433.0
34855,1933.0
34858,7648.0
34860,54453.0
34862,5384.0
34865,19870.0
34867,84000.0
34870,69351.0
34871,85925.0
34875,43938.0
34876,63694.0
34877,86999.0
34879,45111.0
34881,50420.0
34882,100801.0
34883,72000.0
34884,225000.0
34885,39740.0
34886,21534.0
34888,83049.0
34889,20407.0
34891,11791.0
34892,10767.0
34896,26852.0
34897,50266.0
34898,96748.0
34902,85925.0
34903,203821.0
34905,74213.0
34906,24000.0
34907,89805.0
34908,5099.0
34914,34645.0
34916,20800.0
34918,38283.0
34924,38283.0
34931,67386.0
34932,5168.0
34933,23629.0
34934,112777.0
34936,146496.0
34937,64444.0
34940,115999.0
34941,70063.0
34942,100275.0
34943,23529.0
34946,13404.0
34947,2962.0
34948,128887.0
34952,53503.0
34953,42038.0
34955,17945.0
34956,35444.0
34958,54012.0
34960,146652.0
34961,123999.0
34964,85925.0
34970,20168.0
34972,214812.0
34973,240000.0
34975,14356.0
34976,14566.0
34977,51662.0
34979,23092.0
34980,45860.0
34981,85925.0
34982,39947.0
34983,64051.0
34984,20426.0
34985,216559.0
34988,29696.0
34989,52122.0
34991,43201.0
34992,35890.0
34993,47266.0
34996,75184.0
34998,118919.0
35000,6723.0
35004,42962.0
35007,54494.0
35009,80953.0
35011,57999.0
35012,50955.0
35013,33296.0
35016,49291.0
35017,60509.0
35019,91045.0
35021,104506.0
35024,59073.0
35025,69814.0
35026,83563.0
35027,47018.0
35028,67129.0
35033,86039.0
35034,91719.0
35037,32222.0
35039,57140.0
35040,12889.0
35041,73885.0
35043,3160.0
35045,50615.0
35046,230000.0
35048,61783.0
35049,222834.0
35050,39404.0
35053,30149.0
35057,167125.0
35060,140000.0
35061,226103.0
35063,64444.0
35073,75184.0
35075,52972.0
35078,6000.0
35079,77332.0
35080,147496.0
35083,56051.0
35087,198198.0
35090,67983.0
35091,60000.0
35092,49622.0
35093,64444.0
35095,20143.0
35096,66995.0
35097,16326.0
35098,74595.0
35101,71962.0
35104,36681.0
35106,155984.0
35107,41307.0
35109,64444.0
35110,200000.0
35111,26852.0
35112,200550.0
35113,73839.0
35114,69814.0
35115,107406.0
35117,8951.0
35118,54777.0
35119,222834.0
35123,80555.0
35124,68310.0
35125,42962.0
35126,62706.0
35127,20407.0
35129,56917.0
35136,12101.0
35138,113000.0
35139,79812.0
35141,245117.0
35148,94517.0
35150,2393.0
35157,75184.0
35161,24616.0
35163,6796.0
35166,60147.0
35168,148221.0
35169,73363.0
35171,130000.0
35173,82703.0
35179,5173.0
35182,214812.0
35183,11963.0
35186,96666.0
35191,53703.0
35192,102950.0
35197,84765.0
35198,128887.0
35202,134921.0
35204,27854.0
35205,26320.0
35206,5128.0
35209,6460.0
35213,96666.0
35217,48333.0
35218,10767.0
35220,131156.0
35222,53703.0
35226,128887.0
35227,99099.0
35228,107406.0
35229,110000.0
35233,59073.0
35234,76433.0
35235,35612.0
35238,101910.0
35241,64570.0
35244,4785.0
35246,60000.0
35248,190000.0
35251,16111.0
35254,214812.0
35255,10741.0
35256,76258.0
35257,167125.0
35260,76433.0
35263,14400.0
35265,61146.0
35267,44681.0
35271,107406.0
35274,80555.0
35276,69814.0
35278,38666.0
35279,2797.0
35281,120000.0
35284,76000.0
35287,98271.0
35292,32222.0
35294,10985.0
35295,24149.0
35296,9667.0
35301,44681.0
35303,3589.0
35304,6646.0
35308,10423.0
35309,69814.0
35314,4307.0
35316,17280.0
35317,36625.0
35318,73036.0
35319,46497.0
35321,64444.0
35323,190000.0
35324,182519.0
35329,45115.0
35330,36518.0
35331,42962.0
35334,60684.0
35340,48000.0
35343,77332.0
35344,96666.0
35348,22731.0
35349,95541.0
35351,54133.0
35355,132000.0
35356,5595.0
35358,51851.0
35362,3000.0
35366,38666.0
35367,70193.0
35372,79962.0
35373,182591.0
35374,55708.0
35376,102036.0
35377,37297.0
35380,10594.0
35386,21481.0
35387,32222.0
35388,44831.0
35389,25777.0
35392,80220.0
35394,18649.0
35395,85925.0
35397,96666.0
35400,131028.0
35401,29000.0
35404,24243.0
35405,72000.0
35408,42962.0
35410,23757.0
35411,26852.0
35414,99363.0
35415,82802.0
35418,145000.0
35421,103184.0
35424,165000.0
35431,10070.0
35432,60415.0
35433,46614.0
35435,61770.0
35436,96000.0
35437,51555.0
35438,160000.0
35442,140000.0
35444,80555.0
35445,236294.0
35447,53703.0
35448,80000.0
35449,220000.0
35450,96666.0
35452,42962.0
35453,91295.0
35454,48000.0
35458,3951.0
35459,47770.0
35463,15851.0
35464,14790.0
35472,76795.0
35478,200000.0
35479,21616.0
35480,15000.0
35484,118147.0
35487,27926.0
35489,50885.0
35490,13987.0
35491,21481.0
35492,69814.0
35493,110827.0
35495,48333.0
35496,1407.0
35498,46185.0
35500,18259.0
35505,3856.0
35506,53703.0
35507,25123.0
35508,102036.0
35510,35635.0
35514,12237.0
35515,128129.0
35517,65907.0
35519,71962.0
35520,100000.0
35521,7178.0
35522,53703.0
35528,85000.0
35530,32222.0
35534,11189.0
35536,140000.0
35538,80601.0
35539,9686.0
35541,8728.0
35546,21466.0
35549,72693.0
35550,29644.0
35551,96666.0
35552,4296.0
35553,179000.0
35558,150000.0
35561,250000.0
35563,133700.0
35565,85925.0
35567,32449.0
35570,25777.0
35571,64444.0
35572,30718.0
35573,46185.0
35574,53703.0
35575,46953.0
35576,53703.0
35577,95466.0
35578,130000.0
35580,50000.0
35581,75184.0
35586,77332.0
35588,21577.0
35593,86104.0
35596,102036.0
35597,135000.0
35599,78157.0
35601,77332.0
35602,85925.0
35603,57325.0
35604,107406.0
35605,54520.0
35606,190768.0
35610,152865.0
35611,28051.0
35612,144000.0
35614,165604.0
35615,215000.0
35620,76258.0
35621,25000.0
35622,46185.0
35624,70000.0
35630,118379.0
35631,20407.0
35632,84000.0
35633,67604.0
35634,31105.0
35635,74110.0
35639,13800.0
35644,32222.0
35648,42962.0
35652,18548.0
35655,91295.0
35657,75000.0
35658,36266.0
35659,2017.0
35660,70000.0
35661,76867.0
35664,11880.0
35665,128000.0
35666,53703.0
35667,29566.0
35669,83597.0
35671,26852.0
35673,101689.0
35674,113851.0
35675,53703.0
35677,131028.0
35678,120000.0
35679,2200.0
35680,32000.0
35681,8374.0
35682,112322.0
35683,11963.0
35684,200000.0
35685,36518.0
35686,127388.0
35690,202020.0
35691,57999.0
35692,67666.0
35694,75184.0
35697,50955.0
35698,42962.0
35700,120000.0
35701,11189.0
35702,79962.0
35705,150000.0
35713,74239.0
35714,80555.0
35716,34370.0
35717,38674.0
35721,148479.0
35722,66769.0
35723,85925.0
35727,21034.0
35728,30573.0
35731,80000.0
35733,75184.0
35735,22378.0
35736,14594.0
35737,39740.0
35739,1364.0
35742,18259.0
35745,26852.0
35747,37120.0
35751,54309.0
35753,48333.0
35755,59608.0
35756,32222.0
35757,7518.0
35760,50885.0
35761,107406.0
35765,140000.0
35766,111417.0
35768,150000.0
35771,215000.0
35773,52339.0
35774,60000.0
35780,4292.0
35789,160000.0
35790,32170.0
35791,153000.0
35792,72252.0
35793,26954.0
35796,250000.0
35797,46910.0
35799,58154.0
35801,120000.0
35804,13856.0
35805,39000.0
35806,16921.0
35811,14178.0
35814,28662.0
35816,105000.0
35819,38216.0
35825,80555.0
35827,85500.0
35828,140000.0
35829,55414.0
35830,105000.0
35831,18000.0
35832,12982.0
35835,18259.0
35836,134258.0
35837,60147.0
35838,45111.0
35840,32222.0
35841,80555.0
35843,96666.0
35849,131000.0
35850,44757.0
35851,139628.0
35853,64444.0
35854,64444.0
35858,128000.0
35859,32222.0
35860,107406.0
35861,5000.0
35862,48333.0
35863,75184.0
35865,102950.0
35867,36303.0
35869,165000.0
35870,125000.0
35872,200000.0
35873,145000.0
35874,82802.0
35875,53703.0
35876,22425.0
35878,80555.0
35881,4941.0
35885,56700.0
35892,89280.0
35895,61222.0
35899,50885.0
35903,60000.0
35904,46908.0
35905,85925.0
35906,17667.0
35910,121000.0
35911,154000.0
35914,150000.0
35920,1728.0
35921,64444.0
35923,209000.0
35925,94000.0
35926,133700.0
35928,78000.0
35929,64691.0
35930,200000.0
35932,175000.0
35933,45744.0
35936,160000.0
35937,37592.0
35938,15333.0
35939,47441.0
35940,5371.0
35944,44037.0
35946,121000.0
35950,114000.0
35951,9274.0
35952,52000.0
35953,21446.0
35954,7178.0
35956,61770.0
35960,92000.0
35963,180000.0
35964,56388.0
35966,102300.0
35969,40284.0
35970,160000.0
35971,5025.0
35979,90221.0
35980,70654.0
35981,39740.0
35982,90000.0
35984,88000.0
35986,108280.0
35987,60000.0
35988,7800.0
35990,8000.0
35991,185000.0
35992,80555.0
35998,54777.0
35999,63606.0
36005,3867.0
36009,105000.0
36010,53703.0
36011,101770.0
36012,70252.0
36014,60147.0
36015,101000.0
36017,95541.0
36019,47854.0
36020,55851.0
36021,52000.0
36027,69814.0
36034,7283.0
36036,250000.0
36037,2090.0
36038,160000.0
36048,61146.0
36049,35433.0
36050,19946.0
36052,80555.0
36053,90000.0
36055,22378.0
36056,9571.0
36057,83000.0
36058,175000.0
36060,26000.0
36062,170000.0
36066,54369.0
36068,112000.0
36070,8067.0
36071,13520.0
36072,67516.0
36075,120000.0
36076,167194.0
36077,47259.0
36079,112777.0
36080,60000.0
36081,52000.0
36082,170000.0
36085,150000.0
36086,90000.0
36090,3222.0
36093,107000.0
36094,165000.0
36095,27865.0
36100,52339.0
36101,21728.0
36102,51555.0
36104,200000.0
36105,102000.0
36106,115000.0
36108,39740.0
36111,115000.0
36112,125000.0
36114,1865.0
36116,47259.0
36119,68203.0
36121,213000.0
36123,2512.0
36127,51555.0
36130,90000.0
36131,53703.0
36132,82802.0
36139,52629.0
36141,117000.0
36142,101770.0
36145,48333.0
36148,90866.0
36149,25000.0
36154,12122.0
36155,16151.0
36158,222000.0
36159,197000.0
36162,2211.0
36163,69814.0
36165,35444.0
36167,26169.0
36168,180000.0
36169,75000.0
36170,35335.0
36171,65424.0
36172,7062.0
36173,43869.0
36175,64444.0
36176,61809.0
36177,150000.0
36181,48646.0
36182,138242.0
36184,173500.0
36189,119419.0
36190,1481.0
36192,140000.0
36196,80254.0
36201,46926.0
36202,140387.0
36203,90823.0
36205,63970.0
36206,180000.0
36207,4000.0
36208,215000.0
36210,21717.0
36211,45797.0
36213,200550.0
36215,240000.0
36217,85925.0
36219,37736.0
36220,180000.0
36221,170000.0
36223,4833.0
36224,145000.0
36225,93500.0
36228,8327.0
36229,180000.0
36230,62516.0
36232,41794.0
36236,235000.0
36238,14369.0
36240,90000.0
36242,43877.0
36244,93023.0
36248,190000.0
36251,100000.0
36253,209356.0
36254,75000.0
36258,90000.0
36261,96666.0
36263,128000.0
36264,65424.0
36266,60147.0
36267,71082.0
36269,127213.0
36271,55742.0
36272,160000.0
36273,47854.0
36275,30074.0
36279,53703.0
36280,161109.0
36281,44991.0
36283,37120.0
36286,99000.0
36288,200000.0
36289,12000.0
36290,147500.0
36291,115000.0
36292,130000.0
36295,140000.0
36296,65424.0
36297,82000.0
36301,150000.0
36302,230000.0
36303,35433.0
36304,10169.0
36305,175000.0
36309,48100.0
36311,91295.0
36315,23553.0
36316,19022.0
36318,100000.0
36320,53703.0
36324,96666.0
36326,150000.0
36328,210000.0
36331,120000.0
36333,200000.0
36334,150000.0
36336,89102.0
36337,38283.0
36338,52229.0
36340,93175.0
36341,214812.0
36344,87231.0
36345,200000.0
36351,157300.0
36352,72000.0
36353,5000.0
36354,72693.0
36356,180000.0
36358,100549.0
36359,31330.0
36361,38814.0
36362,120000.0
36364,170000.0
36366,1284.0
36367,40095.0
36368,28079.0
36371,260000.0
36372,48000.0
36374,39483.0
36375,119943.0
36376,11108.0
36377,200000.0
36378,188000.0
36380,115000.0
36381,200000.0
36382,180000.0
36384,173144.0
36385,31463.0
36386,65424.0
36389,189002.0
36390,3400.0
36394,17945.0
36396,91295.0
36397,3000.0
36398,24684.0
36399,26891.0
36401,174463.0
36402,75184.0
36404,27817.0
36405,67150.0
36410,110000.0
36411,8541.0
36412,108000.0
36413,64444.0
36414,160000.0
36415,13987.0
36416,6030.0
36420,35000.0
36427,150000.0
36431,149000.0
36432,77332.0
36436,162000.0
36439,10741.0
36442,190000.0
36443,101770.0
36444,11394.0
36446,90000.0
36447,7896.0
36448,57325.0
36450,102950.0
36451,107818.0
36452,40000.0
36453,80000.0
36456,160000.0
36457,64444.0
36461,100000.0
36462,168000.0
36464,107406.0
36465,42962.0
36466,144998.0
36467,95000.0
36469,28788.0
36471,63000.0
36472,71781.0
36474,53426.0
36477,96666.0
36481,90000.0
36482,57325.0
36486,47985.0
36487,97500.0
36488,57999.0
36490,90000.0
36491,85000.0
36494,100000.0
36496,1457.0
36499,70000.0
36500,155000.0
36501,76419.0
36505,140000.0
36506,72693.0
36508,105000.0
36509,7286.0
36510,7100.0
36512,100000.0
36513,54923.0
36515,68000.0
36516,44990.0
36518,91000.0
36520,125000.0
36521,140000.0
36523,24703.0
36526,53703.0
36527,60000.0
36533,17772.0
36534,8374.0
36536,51000.0
36537,42749.0
36539,51555.0
36540,250000.0
36543,41872.0
36544,96000.0
36545,85846.0
36546,182500.0
36547,66592.0
36549,120000.0
36550,25118.0
36552,160000.0
36555,60000.0
36557,80555.0
36559,22378.0
36560,145000.0
36563,17945.0
36564,170000.0
36566,165000.0
36570,55323.0
36571,150369.0
36572,71129.0
36575,36088.0
36576,50955.0
36581,75000.0
36582,70063.0
36583,48333.0
36585,100000.0
36590,53703.0
36593,67021.0
36594,71962.0
36595,45000.0
36596,22216.0
36599,3700.0
36601,159235.0
36605,140000.0
36607,167194.0
36608,57325.0
36609,120000.0
36613,112000.0
36614,100000.0
36616,260000.0
36618,106000.0
36621,21564.0
36622,6620.0
36623,85000.0
36624,1975.0
36625,80555.0
36626,51984.0
36627,3886.0
36629,100000.0
36632,24204.0
36633,160000.0
36636,62327.0
36638,59898.0
36639,68740.0
36641,66242.0
36643,112309.0
36645,36000.0
36646,53703.0
36647,250000.0
36648,100000.0
36650,185000.0
36652,73000.0
36654,185000.0
36656,32345.0
36658,64444.0
36666,180000.0
36667,21481.0
36672,150000.0
36674,45000.0
36675,81000.0
36676,49407.0
36678,16784.0
36679,52500.0
36684,65000.0
36686,72000.0
36688,80000.0
36691,180000.0
36692,76433.0
36693,3292.0
36696,70000.0
36700,64444.0
36705,5982.0
36708,244000.0
36710,105000.0
36715,90866.0
36716,72693.0
36717,82801.0
36718,145956.0
36720,84851.0
36721,60000.0
36724,23989.0
36726,64444.0
36727,20776.0
36728,42962.0
36729,210000.0
36731,87231.0
36733,116989.0
36734,140127.0
36736,57325.0
36737,210000.0
36739,32222.0
36740,63694.0
36741,95384.0
36742,90000.0
36744,163000.0
36746,4935.0
36749,16937.0
36751,1157.0
36752,30000.0
36754,10646.0
36755,4390.0
36756,79894.0
36757,24243.0
36760,53703.0
36761,21564.0
36762,78508.0
36763,89857.0
36765,200000.0
36766,150000.0
36767,107937.0
36769,37592.0
36770,107406.0
36773,150000.0
36775,7800.0
36776,65907.0
36777,20000.0
36778,10741.0
36781,74305.0
36785,90000.0
36786,175000.0
36788,50689.0
36790,55851.0
36792,53703.0
36793,105000.0
36794,107586.0
36798,87231.0
36801,90000.0
36803,25478.0
36804,14919.0
36811,79962.0
36812,74110.0
36813,250000.0
36814,24243.0
36816,64444.0
36817,69058.0
36819,89172.0
36820,144000.0
36828,62796.0
36829,140000.0
36830,64444.0
36831,200000.0
36833,143016.0
36834,82000.0
36837,100000.0
36841,57325.0
36842,4300.0
36844,114925.0
36846,44551.0
36847,35000.0
36849,205000.0
36850,123732.0
36851,71962.0
36853,53066.0
36855,13987.0
36857,140000.0
36863,32672.0
36864,110000.0
36865,250000.0
36866,13477.0
36868,180000.0
36869,157000.0
36872,35669.0
36874,53317.0
36875,42962.0
36878,100000.0
36879,102000.0
36880,65000.0
36882,100000.0
36883,30611.0
36885,13329.0
36886,42000.0
36888,99099.0
36893,105000.0
36895,118919.0
36896,51555.0
36897,210000.0
36904,15202.0
36907,90000.0
36908,12889.0
36910,130000.0
36916,190000.0
36918,59608.0
36926,27000.0
36927,72000.0
36928,67516.0
36930,18649.0
36933,110000.0
36935,87231.0
36936,90000.0
36937,49165.0
36939,95796.0
36940,125000.0
36942,48518.0
36943,200000.0
36944,144842.0
36946,130000.0
36947,36485.0
36949,75601.0
36950,140000.0
36951,150000.0
36952,7803.0
36954,30000.0
36955,76637.0
36956,66066.0
36957,24000.0
36959,130000.0
36960,66066.0
36963,100000.0
36965,74362.0
36970,172597.0
36972,132132.0
36973,200000.0
36976,145386.0
36977,240000.0
36978,75000.0
36985,62392.0
36986,90000.0
36991,165000.0
36992,137000.0
36993,11355.0
36994,220000.0
36996,220000.0
36998,61457.0
36999,107406.0
37002,123600.0
37003,1597.0
37005,4416.0
37006,130000.0
37007,165000.0
37008,26852.0
37010,122851.0
37011,2759.0
37012,70000.0
37013,6000.0
37017,60000.0
37018,11791.0
37019,150000.0
37022,220000.0
37023,105000.0
37026,8723.0
37030,35326.0
37032,50000.0
37033,4674.0
37034,29092.0
37035,111000.0
37037,11189.0
37040,92000.0
37045,79962.0
37046,1865.0
37056,230000.0
37059,150000.0
37060,66066.0
37063,105000.0
37066,140000.0
37068,130000.0
37069,205000.0
37074,79279.0
37075,8205.0
37076,161000.0
37078,30884.0
37079,185000.0
37084,180000.0
37085,7973.0
37086,19963.0
37088,105000.0
37090,73748.0
37092,42000.0
37093,70000.0
37097,163000.0
37099,100000.0
37103,32301.0
37111,61500.0
37112,200000.0
37113,45284.0
37114,12512.0
37116,30074.0
37117,165165.0
37119,69369.0
37120,115000.0
37123,210000.0
37126,128887.0
37129,24000.0
37133,61457.0
37134,134258.0
37135,3589.0
37136,201000.0
37139,110991.0
37141,63997.0
37142,140000.0
37143,125525.0
37145,20124.0
37146,65799.0
37147,92492.0
37148,58998.0
37154,43774.0
37156,95796.0
37161,14539.0
37163,88073.0
37164,14356.0
37165,153000.0
37167,220000.0
37169,8963.0
37171,82582.0
37174,59073.0
37176,46246.0
37178,14356.0
37181,212000.0
37182,175000.0
37183,2685.0
37184,3067.0
37185,30000.0
37186,66769.0
37188,41470.0
37190,3735.0
37196,174078.0
37197,67602.0
37201,14356.0
37203,24707.0
37206,14356.0
37207,208000.0
37208,113401.0
37211,66000.0
37216,7776.0
37220,161109.0
37221,138000.0
37225,63694.0
37227,48090.0
37229,95796.0
37230,21534.0
37234,187000.0
37237,24762.0
37239,18548.0
37240,140000.0
37241,44037.0
37244,34800.0
37245,138739.0
37249,60000.0
37251,43020.0
37254,49380.0
37257,62296.0
37259,101910.0
37263,85925.0
37267,41244.0
37268,2578.0
37271,64444.0
37273,240000.0
37275,69814.0
37276,64444.0
37277,110000.0
37278,33296.0
37279,102950.0
37280,64444.0
37281,3589.0
37282,28288.0
37283,46320.0
37284,53703.0
37288,74540.0
37292,31129.0
37298,73036.0
37299,1436.0
37302,81623.0
37306,13069.0
37314,191082.0
37315,5685.0
37317,22555.0
37321,8280.0
37323,102036.0
37327,7465.0
37329,57999.0
37330,91295.0
37331,80555.0
37334,26852.0
37335,26315.0
37336,11038.0
37337,47259.0
37338,29909.0
37341,75184.0
37344,32866.0
37346,81629.0
37348,72673.0
37349,53703.0
37351,96000.0
37354,7776.0
37356,85925.0
37357,109554.0
37361,64444.0
37370,14810.0
37371,64444.0
37372,72693.0
37373,120000.0
37375,64444.0
37378,1500.0
37381,47854.0
37383,91295.0
37384,33296.0
37385,2970.0
37387,32222.0
37388,74110.0
37390,13306.0
37391,85648.0
37392,59073.0
37396,3544.0
37399,67476.0
37400,32610.0
37402,137307.0
37403,54442.0
37404,25984.0
37405,81034.0
37406,77332.0
37407,95541.0
37408,89147.0
37409,35890.0
37410,85925.0
37412,61222.0
37413,53703.0
37415,85846.0
37416,4187.0
37418,4187.0
37419,48333.0
37420,10196.0
37421,4785.0
37424,50696.0
37425,51555.0
37426,7178.0
37427,53703.0
37430,48333.0
37431,64968.0
37432,11848.0
37434,2900.0
37435,206962.0
37436,22258.0
37441,75184.0
37442,42962.0
37445,17185.0
37446,85925.0
37448,42962.0
37452,80063.0
37455,49675.0
37458,14356.0
37463,91295.0
37464,9673.0
37467,37592.0
37472,97740.0
37473,68710.0
37474,56155.0
37475,106562.0
37479,80555.0
37480,85925.0
37481,72243.0
37482,16713.0
37484,28355.0
37486,42962.0
37490,80555.0
37491,39206.0
37492,23757.0
37496,61866.0
37497,49493.0
37498,51555.0
37504,102036.0
37506,53703.0
37507,85925.0
37510,41342.0
37511,37700.0
37514,53703.0
37515,33879.0
37516,42962.0
37517,95384.0
37519,8270.0
37520,65152.0
37525,49407.0
37529,59073.0
37530,26852.0
37531,104476.0
37532,119810.0
37534,90221.0
37535,38666.0
37536,30074.0
37537,51475.0
37539,118147.0
37541,59073.0
37542,11963.0
37543,33033.0
37546,7405.0
37548,11512.0
37549,61222.0
37550,76714.0
37551,150369.0
37552,191082.0
37554,85375.0
37559,29909.0
37562,64444.0
37567,85925.0
37570,69814.0
37571,98497.0
37573,10854.0
37574,13533.0
37575,63370.0
37576,165604.0
37578,72001.0
37581,53703.0
37587,127388.0
37588,15246.0
37590,43822.0
37592,30573.0
37593,43435.0
37594,19142.0
37596,48333.0
37598,24684.0
